Item Id,Category,SKU,Title,Inventory Count,Sheet Date,L CHECK,Price,30,60,90,180,360,Bonsai Date,Message,Family
1443,PCM,05094355 05094492 FLASH,07 RAM 1500 5.7L A/T ECU ECM PCM ENGINE CONTROL COMPUTER 05094492AM TESTED,3,08.19.20,03.13.26,149.99,0,1,1,3,4,,MOPAR1,05094355
7514,PCM,05094355 05094494 FLASH,07 RAM 1500 5.7L A/T ECU ECM PCM ENGINE CONTROL COMPUTER 05094494AM TESTED,3,08.19.20,03.13.26,194.99,0,0,0,0,0,,MOPAR1,05094355
7515,PCM,05094355 05094495 FLASH,07 RAM 1500 5.7L A/T ECU ECM PCM ENGINE CONTROL COMPUTER 05094495AM TESTED,3,08.19.20,03.13.26,149.99,0,0,0,1,1,,MOPAR1,05094355
355,PCM,05094355 05094711 FLASH,07 DODGE DURANGO 5.7L 4X4 ECU ECM PCM ENGINE CONTROL COMPUTER 05094711AL TESTED,3,09.16.20,03.13.26,149.99,0,0,0,0,1,,MOPAR1,05094355AD
2228,PCM,05094355 05094760 FLASH,07 DODGE DURANGO 5.7L ECU ECM PCM ENGINE COMPUTER 05094760AL FREE PROGRAMMING,3,03.29.19,03.13.26,149.99,0,0,0,0,0,,MOPAR1,05094355
6706,PCM,05094365 SKIM BAD LOCKTAB,07 RAM 1500 2500 4.7L M/T ECU ECM PCM ENGINE CONTROL COMPUTER 05094365AH TESTED,1,07.29.21,03.06.26,174.99,0,0,0,0,0,,MOPAR1,05094353AD
993,PCM,05094396 SKIM CHIPPED,07 RAM 1500 M/T 5.7L ECU ECM PCM ENGINE CONTROL COMPUTER 05094396AH TESTED,1,11.17.17,03.20.26,524.99,0,0,0,0,0,,MOPAR1,05094396AA
1559,PCM,05094465 SKIM,05 CHRYSLER PT CRUISER 2.4T A/T ECU ECM PCM ENGINE COMPUTER 05094465AD TESTED,1,09.19.18,03.27.26,174.99,0,0,0,0,0,,MOPAR1,05033292AD
6289,PCM,05094774 SKIM CHPD CNCTR,08 JEEP LIBERTY 3.7L M/T ENGINE CONTROL COMPUTER ECU ECM PCM 05094774AG TESTED,1,04.27B.21,03.06.26,119.99,0,0,0,0,0,,MOPAR1,05150315AB
5922,PCM,05094811 05030377 FLASH,07 DODGE CHARGER MAGNUM 300 6.1L PCM ECM ECU ENGINE COMPUTER 05030377AF TESTED,1,01.21.21,03.20.26,279.99,1,2,2,2,2,,MOPAR1,05094811AE
161,PCM,05094811 05094803 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05094803AK PROBADA,1,08.22.19,03.20.26,159.99,0,0,0,0,0,,MOPAR1,05094811
660,PCM,05094811 05094804 FLASH,07 AWD DODGE CHARGER MAGNUM 300 5.7L ECM ECU ENGINE COMPUTER 05094804AK PROBADA,1,06.11.18,03.20.26,159.99,0,0,0,0,0,,MOPAR1,05094811
1516,PCM,05094811 05094805 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05094805AI PROBADA,1,07.26.19,03.20.26,159.99,0,0,0,0,0,,MOPAR1,05094811
7749,PCM,05094811 05094807 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L ECM ECU PCM ENGINE COMPUTER 05094807AK PROBADA,1,06.11.18,03.20.26,194.99,0,0,0,0,0,,MOPAR1,05094811
7873,PCM,05094811 05094813 FLASH,07 RWD DODGE CHARGER MAGNUM 300 5.7L ECM ECU ENGINE COMPUTER 05094813AJ PROBADA,1,06.11.18,03.20.26,194.99,0,0,0,0,0,,MOPAR1,05094811
7750,PCM,05094811 05094815 FLASH,07 AWD DODGE CHARGER MAGNUM 300 5.7L ECM ECU ENGINE COMPUTER 05094815AJ PROBADA,1,06.11.18,03.20.26,199.99,0,0,0,0,0,,MOPAR1,05094811
666,PCM,05094811 05094816 SKIM,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05094816AK PROBADA,1,11.08.17,03.20.26,149.99,0,0,0,0,0,,MOPAR1,05094811
7766,PCM,05094811 05094817 FLASH,07 AWD DODGE CHARGER MAGNUM 300 5.7L ECM ECU ENGINE COMPUTER 05094817AK PROBADA,1,06.11.18,03.20.26,154.99,0,0,0,0,0,,MOPAR1,05094811
7748,PCM,05094811 05187450 FLASH,07 CHARGER MAGNUM 300 AWD 5.7L PCM ECM ECU ENGINE COMPUTER 05187450AI PROBADA,1,07.26.19,03.20.26,174.99,0,0,0,0,0,,MOPAR1,05094811
7767,PCM,05094811 05187451 FLASH,07 CHARGER MAGNUM 300 AWD 5.7L PCM ECM ECU ENGINE COMPUTER 05187451AI PROBADA,1,07.26.19,03.20.26,199.99,0,0,0,0,0,,MOPAR1,05094811
4859,PCM,05094811 05187452 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05187452AK PROBADA,1,07.26.17,03.20.26,149.99,0,0,0,0,0,,MOPAR1,05094811
7768,PCM,05094811 05187453 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05187453AK PROBADA,1,07.26.17,03.20.26,199.99,0,0,0,0,0,,MOPAR1,05094811
7769,PCM,05094811 05187454 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05187454AK PROBADA,1,07.26.17,03.20.26,199.99,0,0,0,0,0,,MOPAR1,05094811
7771,PCM,05094811 05187800 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05187800AI PROBADA,1,07.26.17,03.20.26,199.99,0,0,0,0,0,,MOPAR1,05094811
7772,PCM,05094811 05187801 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05187801AI PROBADA,1,07.26.17,03.20.26,189.99,0,0,0,0,0,,MOPAR1,05094811
451,PCM,05094811 05187830 FLASH,07 AWD DODGE CHARGER MAGNUM 300 5.7L ECM ECU ENGINE COMPUTER 05187830AC PROBADA,1,04.10.18,03.20.26,179.99,0,0,0,0,0,,MOPAR1,05094811
6926,PCM,05094811 05187831 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05187831AC PROBADA,1,09.30.21,03.20.26,159.99,0,0,0,0,0,,MOPAR1,05094811
615,PCM,05094811 05187832 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05187832AC PROBADA,1,07.16.18,03.20.26,159.99,0,0,0,0,0,,MOPAR1,05094811
4548,PCM,05094811 05187834 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05187834AC PROBADA,1,02.13.20,03.20.26,159.99,0,0,0,0,1,,MOPAR1,05094811AE
4151,PCM,05094811 05187835 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05187835AC PROBADA,1,12.05.19,03.20.26,159.99,0,0,0,1,1,,MOPAR1,05094811
1517,PCM,05094811 05187836 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05187836AD PROBADA,1,07.26.17,03.20.26,169.99,0,0,0,0,0,,MOPAR1,05094811AE
7776,PCM,05094811 05187841 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05187841AC PROBADA,1,12.05.19,03.20.26,174.99,0,0,0,0,0,,MOPAR1,05094811
310,PCM,05094811 05187842 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05187842AC PROBADA,1,01.03.18,03.20.26,159.99,0,0,0,0,0,,MOPAR1,05094811
403,PCM XXX,05094811 05187844 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05187844AC PROBADA,1,10.11.17,03.20.26,274.99,0,0,0,0,0,,MOPAR1,05094811
247,PCM,05094811 05187845 FLASH,07 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05187845AC PROBADA,1,04.10.17,03.20.26,184.99,0,0,0,0,0,,MOPAR1,05094811
10546,ECM,05094866AC 56029313 FLASH,06 RAM 1500 4.7L MANUAL MT ECU ECM PCM ENGINE CONTROL COMPUTER 56029313AF TESTED,1,08.29.24,03.06.26,224.99,1,1,1,1,1,,MOPAR1,05094866AC
10545,ECM,05094866AC 56029314 FLASH,06 RAM 1500 4.7L MANUAL MT ECU ECM PCM ENGINE CONTROL COMPUTER 56029314AF TESTED,1,08.29.24,03.06.26,224.99,0,0,0,0,0,,MOPAR1,05094866AC
4558,PCM,05094870AB 05094643 FLASH,07 JEEP GRAND CHEROKEE 5.7L PCM ECM ECU ENGINE COMPUTER OEM 05094643AJ PROBADA,1,02.16.20,03.13.26,199.99,0,0,0,0,0,,MOPAR1,05094870AB
527,PCM,05094870AB 05094665 FLASH,07 JEEP COMMANDER 5.7L AT ECU ECM PCM ENGINE CONTROL COMPUTER 05094665AJ PROBADA,1,05.02.19B,03.13.26,249.99,0,0,0,0,0,,MOPAR1,"05094870AB"
4543,PCM,05094870AB 05187053 FLASH,07 JEEP GRAND CHEROKEE 5.7L PCM ECM ECU ENGINE COMPUTER 05187053AJ PROBADA,1,02.13.20,03.13.26,244.99,0,1,1,1,2,,MOPAR1,"05094870AB"
437,PCM,05094870AB 05187055 FLASH,2007 07 JEEP COMMANDER 5.7L A/T ECU ECM PCM ENGINE COMPUTER 05187055AJ PROBADA,1,10.02.20,03.13.26,284.99,0,0,0,0,0,,MOPAR1,05094870AB
8012,PCM,05094895AB 05094054 FLASH,06 DODGE DAKOTA 3.7L M/T ECU ECM PCM ENGINE CONTROL COMPUTER 05094054AI TESTED,2,01.21.21,03.13.26,144.99,0,1,1,1,1,,MOPAR1,05094895AB
8015,PCM,05094895AB 05094325 FLASH,06 JEEP COMMANDER 3.7L 4X2 ECU ECM PCM ENGINE CONTROL COMPUTER 05094325AJ TESTED,2,01.21.21,03.13.26,149.99,0,0,0,0,0,,MOPAR1,05094895AB
8013,PCM,05094895AB 05094334 FLASH,06 DODGE RAM 1500 3.7L M/T ECU ECM PCM ENGINE CONTROL COMPUTER 05094334AF TESTED,2,01.21.21,03.13.26,159.99,0,0,0,0,0,,MOPAR1,05094895AB
8014,PCM,05094895AB 05094335 FLASH,06 DODGE RAM 1500 3.7L M/T ECU ECM PCM ENGINE CONTROL COMPUTER 05094335AF TESTED,2,01.21.21,03.13.26,144.99,0,0,0,2,5,,MOPAR1,05094895AB
8016,PCM,05094895AB 05094722 FLASH,06 GRAND CHEROKEE 3.7L 4X2 ECU ECM PCM ENGINE CONTROL COMPUTER 05094722AH TESTED,2,01.21.21,03.13.26,149.99,0,0,0,0,0,,MOPAR1,05094895AB
8017,PCM,05094895AB 05094723 FLASH,06 GRAND CHEROKEE 3.7L 4X4 ECU ECM PCM ENGINE CONTROL COMPUTER 05094723AH TESTED,2,01.21.21,03.13.26,154.99,0,0,0,0,0,,MOPAR1,05094895AB
8018,PCM,05094895AB 05094726 FLASH,06 JEEP COMMANDER 3.7L AWD ECU ECM PCM ENGINE CONTROL COMPUTER 05094726AI TESTED,2,01.21.21,03.13.26,149.99,0,0,0,0,0,,MOPAR1,05094895AB
8019,PCM,05094895AB 05094898 FLASH,06 GRAND CHEROKEE 3.7L AWD ENGINE COMPUTER UNIT ECU ECM PCM 05094898AF TESTED,2,11.12.21,03.13.26,149.99,0,0,0,1,1,,MOPAR1,05094895AB
8020,PCM,05094895AB 05094899 FLASH,06 GRAND CHEROKEE 3.7L 4X4 ENGINE COMPUTER UNIT ECU ECM PCM 05094899AF TESTED,2,11.12.21,03.13.26,144.99,0,0,0,0,0,,MOPAR1,05094895AB
8021,PCM,05094895AB 05094930 FLASH,06 GRAND CHEROKEE 3.7L 4x2 ENGINE CONTROL COMPUTER ECU ECM PCM 05094930AB TESTED,2,06.21.21,03.13.26,149.99,0,0,0,0,0,,MOPAR1,05094895AB
8011,PCM,05094895AB 56044673 FLASH,06 JEEP COMMANDER 3.7L AWD ECU ECM PCM ENGINE CONTROL COMPUTER 56044673AK TESTED,2,01.21.21,03.13.26,149.99,0,0,0,0,0,,MOPAR1,05094895AB
5921,PCM,05094895AB 56044759 FLASH,06 GRAND CHEROKEE 3.7L AWD ECU ECM PCM ENGINE CONTROL COMPUTER 56044759AG TESTED,2,01.21.21,03.13.26,144.99,0,0,0,0,0,,MOPAR1,05094895AB
10261,PCM,05094992 0281013529 NO PRO NO FLASH,JEEP WRANGLER 2.8L DIESEL ECU ECM ENGINE CONTROL COMPUTER 05094992 0281013529,1,05.03.24,03.20.26,494.99,0,1,1,1,1,,,0281013529
6703,PCM,05150244 68003155 FLASH,09 3.5L DODGE JOURNEY ECU ECM PCM ENGINE COMPUTER 68003155AJ FREE PROGRAMMING,2,07.29.21,03.20.26,164.99,0,0,0,1,3,01.14.25,MOPAR1,05150244
7731,PCM,05150244 68003157 FLASH,09 3.5L DODGE JOURNEY ECU ECM PCM ENGINE COMPUTER 68003157AJ FREE PROGRAMMING,2,07.29.21,03.20.26,164.99,0,0,0,0,0,01.14.25,MOPAR1,05150244
6696,PCM,05150244 68003158 FLASH,09 3.5L DODGE JOURNEY ECU ECM PCM ENGINE COMPUTER 68003158AJ FREE PROGRAMMING,2,07.29.21,03.20.26,164.99,0,0,0,0,0,,MOPAR1,05150244
6697,PCM,05150244 68003160 FLASH,09 3.5L DODGE JOURNEY ECU ECM PCM ENGINE COMPUTER 68003160AJ FREE PROGRAMMING,2,07.29.21,03.20.26,174.99,0,0,0,0,0,01.14.25,MOPAR1,05150244
5499,PCM,05150244 68027360 FLASH,09 3.5L JOURNEY PACIFICA ECU ECM PCM ENGINE COMPUTER 68027360AH FREE PROGRAMMING,2,10.01.20,03.20.26,164.99,0,0,0,0,0,01.14.25,MOPAR1,05150244
7732,PCM,05150244 68027362 FLASH,08-09 3.5L JOURNEY PACIFICA AWD ENGINE COMPUTER ECU ECM PCM 68027362AH PROBADA,2,10.01.20,03.20.26,164.99,0,0,0,0,1,01.14.25,MOPAR1,05150244
5508,PCM,05150244 68027363 FLASH,09 3.5L JOURNEY PACIFICA ECU ECM PCM ENGINE COMPUTER 68027363AH FREE PROGRAMMING,2,10.01.20,03.20.26,164.99,0,0,0,1,1,,MOPAR1,05150244
7733,PCM,05150244 68027365 FLASH,09 3.5L JOURNEY PACIFICA ECU ECM PCM ENGINE COMPUTER 68027365AH FREE PROGRAMMING,2,10.01.20,03.20.26,184.99,0,0,0,0,0,01.14.25,MOPAR1,05150244
7734,PCM,05150244 68027435 FLASH,09 3.5L AVENGER SEBRING ECU ECM PCM ENGINE CONTROL COMPUTER 68027435AG PROBADA,2,08.04.21,03.20.26,194.99,0,0,0,0,0,01.14.25,MOPAR1,05150244
6743,PCM,05150244 68049430 FLASH`,2010 3.5L AVENGER SEBRING ECU ECM PCM ENGINE CONTROL COMPUTER 68049430AF PROBADA,2,08.04.21,03.20.26,164.99,0,0,0,0,0,,MOPAR1,05150244
7736,PCM,05150244 68049431 FLASH,10 3.5L AVENGER SEBRING ECU ECM PCM ENGINE CONTROL COMPUTER 68049431AF PROBADA,2,08.04.21,03.20.26,194.99,0,0,0,0,0,01.14.25,MOPAR1,05150244
7737,PCM,05150244 68061202 FLASH,10 3.5L JOURNEY PACIFICA ECU ECM PCM ENGINE COMPUTER 68061202AG FREE PROGRAMMING,2,10.01.20,03.20.26,164.99,0,0,0,0,1,01.14.25,MOPAR1,05150244
7738,PCM,05150244 68061203 FLASH,10 3.5L AWD JOURNEY PACIFICA ECU ECM PCM ENGINE COMPUTER 68061203AG PROBADA,2,10.01.20,03.20.26,169.99,0,0,0,0,0,,MOPAR1,05150244
7739,PCM,05150244 68061204 FLASH,10 3.5L DODGE JOURNEY PACIFICA ECU ECM PCM ENGINE COMPUTER 68061204AG PROBADA,2,10.01.20,03.20.26,164.99,0,0,0,1,1,01.14.25,MOPAR1,05150244
7740,PCM,05150244 68062201 FLASH,10 3.5L DODGE JOURNEY PACIFICA ECU ECM PCM ENGINE COMPUTER 68062201AG PROBADA,2,10.01.20,03.20.26,164.99,0,0,0,0,0,01.14.25,MOPAR1,05150244
4979,PCM,05150245 05187334  FLASH,08 2.7L AVENGER SEBRING ECU ECM PCM ENGINE CONTROL COMPUTER 05187334AJ TESTED,2,05.20.20,03.20.26,159.99,0,0,0,0,0,,MOPAR1,05150245
5506,PCM,05150245 05187335 FLASH,08 2.7L AVENGER SEBRING SEDAN ECU ECM PCM ENGINE COMPUTER 05187335AK TESTED,2,10.01.20,03.20.26,159.99,0,0,0,0,0,,MOPAR1,05150245
7542,PCM,05150245 05187339 FLASH,08 2.7L AVENGER SEBRING ECU ECM PCM ENGINE COMPUTER 05187339AK TESTED,2,10.01.20,03.20.26,159.99,0,0,0,0,0,,MOPAR1,05150245
6698,PCM,05150245 05187341 FLASH,08 3.5L AVENGER SEBRING ECU ECM PCM ENGINE CONTROL COMPUTER 05187341AK TESTED,2,10.13.20,03.20.26,159.99,0,0,0,0,1,,MOPAR1,05150245
7544,PCM,05150245 05187343 FLASH,08 3.5L AVENGER SEBRING ECU ECM PCM ENGINE CONTROL COMPUTER 05187343AK TESTED,2,10.13.20,03.20.26,164.99,0,0,0,0,0,,MOPAR1,05150245
7545,PCM,05150245 05187344 FLASH,08 3.5L AVENGER SEBRING ECU ECM PCM ENGINE CONTROL COMPUTER 05187344AK TESTED,2,12.31.21,03.20.26,164.99,0,0,0,0,1,,MOPAR1,05150245
7546,PCM,05150245 05187346 FLASH,08 3.5L AVENGER SEBRING ECU ECM PCM ENGINE CONTROL COMPUTER 05187346AK TESTED,2,12.31.21,03.20.26,159.99,0,0,0,0,0,,MOPAR1,05150245
7547,PCM,05150245 68043853 FLASH,08 3.5L AVENGER SEBRING ECU ECM PCM ENGINE CONTROL COMPUTER 68043853AF TESTED,2,12.31.21,03.20.26,159.99,0,0,0,1,1,,MOPAR1,05150245
7548,PCM,05150245 68043854 FLASH,08 3.5L AVENGER SEBRING ECU ECM PCM ENGINE CONTROL COMPUTER 68043854AF TESTED,2,12.31.21,03.20.26,164.99,0,0,0,0,0,,MOPAR1,05150245
9043,PCM X,05150251 68031281 FLASH,08 CHRYSLER PACIFICA 3.8L ECU ECM ENGINE CONTROL COMPUTER 68031281AF TESTED,1,12.18.20,03.06.26,274.99,0,0,0,0,0,,MOPAR1,05150251
9044,PCM,05150251 68031282 FLASH,08 CHRYSLER PACIFICA 3.8L ECU ECM ENGINE CONTROL COMPUTER 68031282AF TESTED,1,12.18.20,03.06.26,174.99,0,1,1,1,1,,MOPAR1,05150251
7412,PCM,05150252 05094250 FLASH,08 CARAVAN TOWN & COUNTRY 3.8L ECU ECM PCM ENGINE COMPUTER 05094250AL TESTED,1,12.21.20,03.20.26,164.99,0,2,2,2,2,,MOPAR1,05150252
768,PCM,05150252 05187802 FLASH,08 CARAVAN TOWN & COUNTRY 3.8L ECU ECM PCM ENGINE COMPUTER 05187802AK TESTED,1,04.10.20,03.20.26,164.99,0,0,0,0,0,,MOPAR1,05150252
5581,PCM,05150252 68025819 FLASH,09 CARAVAN TOWN & COUNTRY 3.8L ECU ECM PCM ENGINE COMPUTER 68025819AG TESTED,1,04.10.20,03.20.26,164.99,0,0,0,0,1,,MOPAR1,05150252
4809,PCM,05150252 68044555 FLASH,2008 08 CARAVAN TOWN & COUNTRY 3.8L ECU ECM PCM ENGINE COMPUTER 68044555 TESTED,1,04.10.20,03.20.26,164.99,0,0,0,0,0,,MOPAR1,05150252
5822,PCM,05150252 68044556 FLASH,08 CARAVAN TOWN & COUNTRY 3.8L ECU ECM PCM ENGINE COMPUTER 68044556AF TESTED,1,12.21.20,03.20.26,164.99,0,0,0,1,1,,MOPAR1,05150252AC
7413,PCM,05150252 68049415 FLASH,10 CARAVAN TOWN & COUNTRY 3.8L ECU ECM PCM ENGINE COMPUTER 68049415AG TESTED,1,04.10.20,03.20.26,164.99,0,0,1,2,2,,MOPAR1,05150252
7414,PCM,05150252 68062712 FLASH,10 CARAVAN TOWN & COUNTRY 3.8L ECU ECM PCM ENGINE COMPUTER 68062712AF TESTED,1,04.10.20,03.20.26,164.99,0,0,0,0,0,,MOPAR1,05150252
7493,PCM,05150252 68065818 FLASH,09 VOLKSWAGON ROUTAN 3.8L ECU ECM PCM ENGINE COMPUTER 68065818AC TESTED,1,04.10.20,03.20.26,164.99,0,0,0,0,0,,MOPAR1,05150252
7853,PCM,05150258AC 05187310 FLASH,08 JEEP GRAND CHEROKEE 5.7L ECU ECM PCM ENGINE COMPUTER UNIT 05187310AJ TESTED,3,02.21.18,03.26.26,219.99,0,0,1,1,1,,MOPAR1,05150258AC
1454,PCM,05150258AC 05187311 FLASH,08 JEEP GRAND CHEROKEE 5.7L ECU ECM PCM ENGINE COMPUTER UNIT 05187311AJ TESTED,3,02.21.18,03.26.26,219.99,0,0,0,0,1,,MOPAR1,05150258AC
5172,PCM,05150258AC 05187360 FLASH,2008 JEEP COMMANDER 5.7L ECU ECM PCM ENGINE MODULE COMPUTER 05187360AJ TESTED,3,07.14.20,03.26.26,219.99,0,0,0,1,1,,MOPAR1,05150258AC
7852,PCM,05150258AC 05187361 FLASH,2008 JEEP COMMANDER 5.7L ECU ECM PCM ENGINE MODULE COMPUTER 05187361AJ TESTED,3,07.14.20,03.26.26,219.99,0,0,0,0,0,,MOPAR1,05150258AC
4520,PCM,05150282 05094442 FLASH,08 RAM 1500 5.7L A/T 4X4 ECU ECM PCM ENGINE CONTROL COMPUTER 05094442AF TESTED,4,07.22.20,03.20.26,279.99,0,0,0,0,0,10.06.25,MOPAR,05150282AC
7525,PCM,05150282 05094474 FLASH,08 RAM 1500 5.7L A/T ECU ECM PCM ENGINE CONTROL COMPUTER 05094474AI TESTED,4,07.22.20,03.20.26,174.99,0,0,0,0,0,10.06.25,MOPAR,05150282
4142,PCM,05150283 05094386 FLASH,08 RAM 1500 5.7L A/T 2WD ECU ECM PCM ENGINE CONTROL COMPUTER 05094386AH TESTED,1,12.04.19,03.06.26,159.99,0,0,1,1,1,,MOPAR1,05150283
7454,PCM,05150283 05094387 FLASH,08 RAM 1500 5.7L A/T 2WD ECU ECM PCM ENGINE CONTROL COMPUTER 05094387AH TESTED,1,12.04.19,03.06.26,159.99,0,0,0,0,0,,MOPAR1,05150283
268,PCM,05150283 05094504 FLASH,08 RAM 1500 5.7L A/T 4X2 ECU ECM PCM ENGINE CONTROL COMPUTER 05094504AI TESTED,1,02.10.20,03.06.26,159.99,0,1,1,2,2,,MOPAR1,05150283
3618,PCM,05150283 05094505 FLASH,08 RAM 1500 5.7L A/T 2WD ECU ECM PCM ENGINE CONTROL COMPUTER 05094505AJ TESTED,1,08.16.19,03.06.26,159.99,0,0,0,0,0,,MOPAR1,05150283
3608,PCM,05150283 05094506 FLASH,08 RAM 1500 5.7L A/T 4X4 ECU ECM PCM ENGINE CONTROL COMPUTER 05094506AJ TESTED,1,08.16.19,03.06.26,159.99,1,2,2,3,4,,MOPAR1,05150283
3217,PCM,05150283 05094507 FLASH,08 RAM 1500 5.7L A/T 4X4 ECU ECM PCM ENGINE CONTROL COMPUTER 05094507AI TESTED,1,06.17.19,03.06.26,159.99,1,2,3,3,7,,MOPAR1,05150283
7455,PCM,05150283 05094508 FLASH,08 RAM 1500 5.7L A/T 4X4 ECU ECM PCM ENGINE CONTROL COMPUTER 05094508AI TESTED,1,12.05.19,03.06.26,159.99,0,0,0,0,0,,MOPAR1,05150283
1860,PCM,05150283 05094509 FLASH,08 RAM 1500 5.7L A/T 4X4 ECU ECM PCM ENGINE CONTROL COMPUTER 05094509AI TESTED,1,12.05.19,03.06.26,159.99,0,0,0,0,0,,MOPAR1,05150283
7456,PCM,05150283 05187600 FLASH,08 RAM 1500 5.7L A/T 2WD ECU ECM PCM ENGINE CONTROL COMPUTER 05187600AG TESTED,1,12.04.19,03.06.26,159.99,0,0,0,0,1,,MOPAR1,05150283
69,PCM,05150283 05187601 FLASH,2008 08 DODGE DURANGO 5.7L PCM ECM ECU ENGINE CONTROL COMPUTER 05187601AG TESTED,1,12.05.17,03.06.26,159.99,0,0,0,1,1,,MOPAR1,05150283
7941,PCM,05150310AC 05094960 FLASH,08 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05094960AI TESTED,3,10.02.20,03.13.26,154.99,0,0,0,1,3,,MOPAR1,05150310AC
7943,PCM,05150310AC 05094966 FLASH,08 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05094966AJ TESTED,3,10.02.20,03.13.26,214.99,0,1,2,3,5,,MOPAR1,05150310AC
7944,PCM XXX,05150310AC 05094967 FLASH,08 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05094967AJ TESTED,3,10.02.20,03.13.26,249.99,0,0,0,0,0,,MOPAR1,05150310AC
2113,PCM,05150310AC 05094986 FLASH,08 DODGE CHARGER MAGNUM 300 5.7L PCM ECM ECU ENGINE COMPUTER 05094986AJ TESTED,3,10.02.20,03.13.26,164.99,0,0,0,1,3,,MOPAR1,05150310AC
7947,PCM,05150310AC 68004302 FLASH,08 DODGE CHALLENGER 6.1L PCM ECM ECU ENGINE MODULE COMPUTER 68004302AH TESTED,3,10.02.20,03.13.26,214.99,0,0,0,0,1,,MOPAR1,05150310AC
7948,PCM,05150310AC 68004368 FLASH,08 CHALLENGER CHARGER 300 6.1L PCM ECM ECU ENGINE COMPUTER 68004368AD TESTED,3,10.02.20,03.13.26,274.99,0,0,0,0,1,,MOPAR1,05150310AC
7933,PCM,05150315AB 05094361 FLASH,08 DODGE RAM 3.7L M/T ECU ECM PCM ENGINE COMPUTER CONTROL 05094361AG TESTED,2,04.27B.21,03.06.26,159.99,0,0,0,0,0,,MOPAR1,05150315AB
7935,PCM,05150315AB 05094775 FLASH,08 JEEP LIBERTY 3.7L M/T ECU ECM PCM ENGINE COMPUTER CONTROL 05094775AG TESTED,2,04.27B.21,03.06.26,159.99,0,0,0,1,1,,MOPAR1,05150315AB
5363,PCM,05150391AE 05187583 FLASH,09 RAM 1500 5.7L 4X2 ECU ECM PCM OEM ENGINE CONTROL COMPUTER 05187583AG TESTED,3,08.31.20,03.06.26,249.99,0,1,2,2,4,,MOPAR1,05150391AE
9062,PCM,05150391AE 05187594 FLASH,09 RAM 1500 5.7L 4X2 ECU ECM PCM OEM ENGINE CONTROL COMPUTER 05187594AG TESTED,3,08.31.20,03.06.26,349.99,1,1,1,1,2,,MOPAR1,05150391AE
7637,PCM XXX,05150397AE 05187899 FLASH,09 DODGE CHARGER 5.7L AWD ECU ECM PCM ENGINE CONTROL COMPUTER 05187899AG TESTED,1,12.29.20,03.20.26,574.99,0,0,0,0,0,,MOPAR1,05150397AE
7638,PCM,05150397AE 05187901 FLASH,09 DODGE CHARGER 5.7L AWD ECU ECM PCM ENGINE CONTROL COMPUTER 05187901AH TESTED,1,12.29.20,03.20.26,374.99,0,1,1,1,1,,MOPAR1,05150397AE
7639,PCM,05150397AE 05187902 FLASH,09 DODGE CHARGER 5.7L AWD ECU ECM PCM ENGINE CONTROL COMPUTER 05187902AH TESTED,1,12.29.20,03.20.26,349.99,0,0,0,0,0,,MOPAR1,05150397AE
7640,PCM,05150397AE 05187904 FLASH,09 DODGE CHARGER 5.7L AWD ECU ECM PCM ENGINE CONTROL COMPUTER 05187904AH TESTED,1,12.29.20,03.20.26,349.99,0,0,0,0,0,,MOPAR1,05150397AE
